L1,L2,L3,L4,L5,L6,Name,Display Code,UOM,Sub Reporting?,Account Description,L2 Description,Core,Core Extentension,WBS,P6 Cost Account,G/L,Cost Type PC,Cost Type Spectrum,Cost Category,Discipline,Cost Code,Description,Column1,Column2
026,45,15,25,00,D,Voltage Drop & Cable Ampacity <Deliv.>,026-45-1525-00-D,LS,Ventilation/Pressurization Schematics <Deliv.>,Detailed Engineering (Class 2-1),HVAC / Architectural,,,Electrical,100,,,026-45-15,15,,02645152500D,"A comprehensive valve list and associated data sheets specifying type, size, rating, material, and actuation for all project valves.",,
026,45,15,30,00,D,Earthing/Grounding Design & Grid Calculations <Deliv.>,026-45-1530-00-D,LS,Drawings / MTOs,Detailed Engineering (Class 2-1),HVAC / Architectural,,,Electrical,100,,,026-45-15,15,,02645153000D,"Schedules specifying the type, load, travel, and installation requirements for all spring hangers and constant-effort supports.",,
026,45,15,35,00,D,Lightning Protection Design <Deliv.>,026-45-1535-00-D,LS,Architectural Plans/Sections/Details <Deliv.>,Detailed Engineering (Class 2-1),HVAC / Architectural,,,Electrical,100,,,026-45-15,15,,02645153500D,Requirements defining non-destructive examination methods and pressure testing procedures for all piping systems.,,
026,45,15,40,00,D,Lighting Calculations & Lighting Layouts <Deliv.>,026-45-1540-00-D,LS,Coordinated BIM and Clash Reports <Deliv.>,Detailed Engineering (Class 2-1),HVAC / Architectural,,,Electrical,100,,,026-45-15,15,,02645154000D,"Packages defining the test boundaries, medium, pressure, hold time, and documentation requirements for piping pressure tests.",,
026,45,20,00,00,D,Data & Lists,026-45-2000-00-D,LS,Ductwork & Hydronic Piping Drawings <Deliv.>,Detailed Engineering (Class 2-1),HVAC / Architectural,,,Electrical,100,,,026-45-20,20,,02645200000D,"Drawings, diagrams, and material take-offs produced by the engineering discipline for design review and construction use.",,
026,45,20,10,00,D,Load List <Deliv.>,026-45-2010-00-D,LS,Equipment Schedules & Air/Water Balance Lists <Deliv.>,Detailed Engineering (Class 2-1),HVAC / Architectural,,,Electrical,100,,,026-45-20,20,,02645201000D,"Issued-for-Construction piping general arrangement drawings showing routing, supports, dimensions, and key elevation information.",,
026,45,20,15,00,D,Cable Schedule <Deliv.>,026-45-2015-00-D,LS,Building MTOs by Discipline <Deliv.>,Detailed Engineering (Class 2-1),HVAC / Architectural,,,Electrical,100,,,026-45-20,20,,02645201500D,"Piping isometric drawings showing pipe routing with a full bill of materials for procurement, fabrication, and construction.",,
026,45,20,20,00,D,Equipment Datasheets <Deliv.>,026-45-2020-00-D,LS,Piping Design / Engineering,Detailed Engineering (Class 2-1),Piping Design / Engineering,,,Electrical,100,,,026-45-20,20,,02645202000D,"Standard drawing details for piping support types used across the project, ensuring consistent design and construction.",,
026,45,25,00,00,D,Drawings / MTOs,026-45-2500-00-D,LS,Design Basis / Narratives,Detailed Engineering (Class 2-1),Piping Design / Engineering,,,Electrical,100,,,026-45-25,25,,02645250000D,Plans and specifications defining pipe insulation requirements and heat tracing designs for process and freeze protection.,,
026,45,25,10,00,D,Cable Tray/Trench Layouts <Deliv.>,026-45-2510-00-D,LS,Final Line Classes & Design Conditions <Deliv.>,Detailed Engineering (Class 2-1),Piping Design / Engineering,,,Electrical,100,,,026-45-25,25,,02645251000D,"Specifications defining surface preparation, coating systems, and color coding requirements for all piping.",,
026,45,25,15,00,D,Area Classification Drawings <Deliv.>,026-45-2515-00-D,LS,Calculations / Studies,Detailed Engineering (Class 2-1),Piping Design / Engineering,,,Electrical,100,,,026-45-25,25,,02645251500D,"Material take-offs quantifying all pipe, fittings, valves, and supports required for procurement and cost control.",,
026,45,25,20,00,D,"Equipment layout (substations, MCC rooms) <Deliv.>",026-45-2520-00-D,HR,Piping Stress Analysis Reports <Deliv.>,Detailed Engineering (Class 2-1),Piping Design / Engineering,,,Electrical,100,,,026-45-25,25,,02645252000D,"Technical support from the electrical engineering discipline to construction, including termination checks, megger testing, and RFI resolution.",,
026,45,25,25,00,D,Cable Tray/Conduit Routing Layouts <Deliv.>,026-45-2525-00-D,HR,Nozzle Load Reports to Equipment Disciplines <Deliv.>,Detailed Engineering (Class 2-1),Piping Design / Engineering,,,Electrical,100,,,026-45-25,25,,02645252500D,"Foundational design documents establishing the governing criteria, assumptions, operating conditions, and design philosophy for the discipline.",,
026,45,25,30,00,D,Lighting Layouts & Photometrics <Deliv.>,026-45-2530-00-D,HR,Piping Material Classes & Branch Tables <Deliv.>,Detailed Engineering (Class 2-1),Piping Design / Engineering,,,Electrical,100,,,026-45-25,25,,02645253000D,"The final electrical design basis defining the power distribution architecture, protection philosophy, and grounding system design.",,
026,45,25,35,00,D,Panel Schedules & Labeling Index <Deliv.>,026-45-2535-00-D,HR,Pipe Support Design and Standard Details <Deliv.>,Detailed Engineering (Class 2-1),Piping Design / Engineering,,,Electrical,100,,,026-45-25,25,,02645253500D,"Plans defining inspection and test requirements for electrical installations, including hold points, witness points, and acceptance criteria.",,
026,45,25,40,00,D,Cable Block Diagrams <Deliv.>,026-45-2540-00-D,HR,Data & Lists,Detailed Engineering (Class 2-1),Piping Design / Engineering,,,Electrical,100,,,026-45-25,25,,02645254000D,"Engineering calculations and technical studies performed to size equipment, verify designs, and confirm compliance with design criteria.",,
026,45,25,45,00,D,Single Line Diagrams <Deliv.>,026-45-2545-00-D,HR,Tie-in List and Tie-in Packages <Deliv.>,Detailed Engineering (Class 2-1),Piping Design / Engineering,,,Electrical,100,,,026-45-25,25,,02645254500D,An analysis determining incident energy levels at all electrical equipment and specifying personal protective equipment requirements.,,
026,45,25,50,00,D,Protection & Metering Diagrams <Deliv.>,026-45-2550-00-D,HR,Line List <Deliv.>,Detailed Engineering (Class 2-1),Piping Design / Engineering,,,Electrical,100,,,026-45-25,25,,02645255000D,Power system studies assessing voltage harmonics and confirming adequate power flow under normal and contingency conditions.,,
026,45,25,55,00,D,Interconnection Diagrams & Wiring Schematics <Deliv.>,026-45-2555-00-D,HR,Specialty Item Datasheets <Deliv.>,Detailed Engineering (Class 2-1),Piping Design / Engineering,,,Electrical,100,,,026-45-25,25,,02645255500D,Studies calculating maximum fault currents and selecting protective device settings to achieve selective coordination.,,
026,45,25,60,00,D,Installation Details & Standard Drawings <Deliv.>,026-45-2560-00-D,HR,Valve List & Valve Datasheets <Deliv.>,Detailed Engineering (Class 2-1),Piping Design / Engineering,,,Electrical,100,,,026-45-25,25,,02645256000D,Calculations confirming that voltage drop along cable runs is within limits and that cables have sufficient current-carrying capacity.,,
026,45,25,65,00,D,Electrical MTOs and Bulk BOQs <Deliv.>,026-45-2565-00-D,HR,Spring Support/Variable/Constant Hangers Schedules <Deliv.>,Detailed Engineering (Class 2-1),Piping Design / Engineering,,,Electrical,100,,,026-45-25,25,,02645256500D,"Design and calculations for the earthing grid, confirming touch and step potential safety limits under fault conditions.",,
026,50,00,00,00,D,Instrumentation & Controls Engineering,026-50-0000-00-D,HR,NDE and Pressure Test Requirements <Deliv.>,Detailed Engineering (Class 2-1),Piping Design / Engineering,,,Instrumentation & Controls,100,,,026-50-00,00,,02650000000D,"Design of the lightning protection system for structures and equipment, confirming coverage and compliance with applicable standards.",,
026,50,10,00,00,D,Design Basis / Narratives,026-50-1000-00-D,HR,Hydrostatic/Pneumatic Test Packs <Deliv.>,Detailed Engineering (Class 2-1),Piping Design / Engineering,,,Instrumentation & Controls,100,,,026-50-10,10,,02650100000D,Photometric calculations and layout drawings confirming illumination levels meet requirements for all areas.,,
026,50,10,10,00,D,Final Control System Architecture <Deliv.>,026-50-1010-00-D,HR,Drawings / MTOs,Detailed Engineering (Class 2-1),Piping Design / Engineering,,,Instrumentation & Controls,100,,,026-50-10,10,,02650101000D,"Structured data documents, registers, and lists produced by the engineering discipline as reference and construction inputs.",,
026,50,10,15,00,D,Inspection & Test Plans (I&C) <Deliv.>,026-50-1015-00-D,HR,"Piping GA plans, sections, details (IFC) <Deliv.>",Detailed Engineering (Class 2-1),Piping Design / Engineering,,,Instrumentation & Controls,100,,,026-50-10,10,,02650101500D,"A comprehensive list of all electrical loads, their rated power, diversity factors, and contribution to total facility demand.",,
026,50,10,20,00,D,Graphics (HMI) Philosophy & Screen List <Deliv.>,026-50-1020-00-D,HR,Isometric Drawings with BOM <Deliv.>,Detailed Engineering (Class 2-1),Piping Design / Engineering,,,Instrumentation & Controls,100,,,026-50-10,10,,02650102000D,"A schedule listing all cables with their tag number, route, size, type, length, termination points, and installation requirements.",,
026,50,15,00,00,D,Calculations / Studies,026-50-1500-00-D,HR,Support Standards & Details <Deliv.>,Detailed Engineering (Class 2-1),Piping Design / Engineering,,,Instrumentation & Controls,100,,,026-50-15,15,,02650150000D,"Technical data sheets for all major electrical equipment items, specifying ratings, characteristics, and interface requirements.",,
026,50,15,10,00,D,Alarm Rationalization Report & Alarm Setpoint List <Deliv.>,026-50-1510-00-D,HR,Insulation & Tracing Plans and Specifications <Deliv.>,Detailed Engineering (Class 2-1),Piping Design / Engineering,,,Instrumentation & Controls,100,,,026-50-15,15,,02650151000D,"Drawings, diagrams, and material take-offs produced by the engineering discipline for design review and construction use.",,
026,50,15,15,00,D,Instrument Sizing <Deliv.>,026-50-1515-00-D,HR,Painting/Coating Specifications <Deliv.>,Detailed Engineering (Class 2-1),Piping Design / Engineering,,,Instrumentation & Controls,100,,,026-50-15,15,,02650151500D,Drawings showing the routing of cable trays and cable trenches throughout the facility for electrical and instrument cables.,,
026,50,15,25,00,D,Loop Performance Analyses <Deliv.>,026-50-1525-00-D,HR,Piping MTOs <Deliv.>,Detailed Engineering (Class 2-1),Piping Design / Engineering,,,Instrumentation & Controls,100,,,026-50-15,15,,02650152500D,"Drawings defining hazardous area zones and groups throughout the facility, used to select appropriate electrical equipment.",,
026,50,15,30,00,D,PLC / DCS Loading <Deliv.>,026-50-1530-00-D,HR,Electrical Engineering,Detailed Engineering (Class 2-1),Electrical Engineering,,,Instrumentation & Controls,100,,,026-50-15,15,,02650153000D,"Layout drawings for substations and motor control centre rooms, showing equipment arrangement, clearances, and access.",,
026,50,15,35,00,D,Cause & Effect Matrices <Deliv.>,026-50-1535-00-D,HR,Design Basis / Narratives,Detailed Engineering (Class 2-1),Electrical Engineering,,,Instrumentation & Controls,100,,,026-50-15,15,,02650153500D,Detailed routing drawings for cable trays and conduit throughout the facility.,,
026,50,20,00,00,D,Data & Lists,026-50-2000-00-D,HR,Final Distribution/Protection/Grounding Basis <Deliv.>,Detailed Engineering (Class 2-1),Electrical Engineering,,,Instrumentation & Controls,100,,,026-50-20,20,,02650200000D,Drawings showing luminaire locations and photometric data confirming that illumination requirements are met in all areas.,,
026,50,20,10,00,D,Instrument Index <Deliv.>,026-50-2010-00-D,HR,Inspection & Test Plans (Electrical) <Deliv.>,Detailed Engineering (Class 2-1),Electrical Engineering,,,Instrumentation & Controls,100,,,026-50-20,20,,02650201000D,"Distribution panel schedules listing circuit breakers, loads, and ratings, plus a labeling index for all electrical equipment.",,
026,50,20,15,00,D,I/O List <Deliv.>,026-50-2015-00-D,HR,Calculations / Studies,Detailed Engineering (Class 2-1),Electrical Engineering,,,Instrumentation & Controls,100,,,026-50-20,20,,02650201500D,Block diagrams showing cable connections between major electrical equipment items for system overview and tracing.,,
026,50,20,20,00,D,Instrument Datasheets <Deliv.>,026-50-2020-00-D,HR,Arc-Flash Energy Assessment <Deliv.>,Detailed Engineering (Class 2-1),Electrical Engineering,,,Instrumentation & Controls,100,,,026-50-20,20,,02650202000D,"One-line electrical diagrams showing the power distribution network, switching devices, protection relays, and metering.",,
026,50,20,35,00,D,DCS/PLC I/O Allocation & Addressing <Deliv.>,026-50-2035-00-D,HR,Harmonics & Load Flow <Deliv.>,Detailed Engineering (Class 2-1),Electrical Engineering,,,Instrumentation & Controls,100,,,026-50-20,20,,02650203500D,"Diagrams showing the protection relay schemes, current transformer connections, and metering arrangements for all switchgear.",,
026,50,25,00,00,D,Drawings / MTOs,026-50-2500-00-D,HR,Short-Circuit & Protective Device Coordination <Deliv.>,Detailed Engineering (Class 2-1),Electrical Engineering,,,Instrumentation & Controls,100,,,026-50-25,25,,02650250000D,"Detailed wiring diagrams showing terminal-to-terminal connections for all electrical panels, starters, and field equipment.",,
026,50,25,05,00,D,Instrument Location Drawings <Deliv.>,026-50-2505-00-D,HR,Voltage Drop & Cable Ampacity <Deliv.>,Detailed Engineering (Class 2-1),Electrical Engineering,,,Instrumentation & Controls,100,,,026-50-25,25,,02650250500D,"Standard electrical installation details and typical drawings for cable terminations, earthing connections, and equipment mounting.",,
026,50,25,10,00,D,Cable Schedules (I&C) and Routing <Deliv.>,026-50-2510-00-D,HR,Earthing/Grounding Design & Grid Calculations <Deliv.>,Detailed Engineering (Class 2-1),Electrical Engineering,,,Instrumentation & Controls,100,,,026-50-25,25,,02650251000D,"Material take-offs and bills of quantities for all bulk electrical materials including cable, tray, conduit, and fittings.",,
026,50,25,15,00,D,Loop Diagrams <Deliv.>,026-50-2515-00-D,HR,Lightning Protection Design <Deliv.>,Detailed Engineering (Class 2-1),Electrical Engineering,,,Instrumentation & Controls,100,,,026-50-25,25,,02650251500D,"Engineering discipline responsible for control system design, instrument specification, loop design, and safety system integration.",,
